payment_id,order_id,customer_id,payment_attempt_no,payment_datetime,payment_status,payment_method,payment_provider,card_network,installment_count,authorized_amount,captured_amount,refunded_amount,chargeback_amount,currency_code,fraud_score,risk_decision,payment_country_code,settlement_date
PAY000017370,ORD000015676,CUST0005220,3,2022-12-16 23:42:00,captured,gift_card,Internal Wallet,,1,105.8,105.8,0.0,0.0,EUR,49.08,approve,NL,2022-12-17
PAY000017369,ORD000015676,CUST0005220,2,2022-12-17 00:28:00,captured,credit_card,Adyen,Mastercard,1,360.22,360.22,0.0,0.0,EUR,37.12,approve,NL,2022-12-19
PAY000006010,ORD000005415,CUST0001843,1,2022-12-17 22:14:42,captured,credit_card,Worldpay,Mastercard,1,147.09,147.09,0.0,0.0,USD,3.37,approve,US,2022-12-21
PAY000002636,ORD000002379,CUST0000815,1,2022-12-18 06:52:13,captured,paypal,PayPal,,1,20.26,20.26,0.0,0.0,EUR,11.09,approve,FR,2022-12-20
PAY000011232,ORD000010161,CUST0003403,1,2022-12-18 09:19:40,refunded,apple_pay,Adyen,Visa,1,277.12,277.12,277.12,0.0,EUR,38.7,approve,FR,2022-12-20
PAY000018119,ORD000016348,CUST0005436,1,2022-12-19 03:48:06,captured,google_pay,Adyen,Visa,1,963.96,963.96,0.0,0.0,USD,8.86,approve,US,2022-12-22
PAY000009412,ORD000008507,CUST0002856,2,2022-12-19 18:03:54,captured,gift_card,Internal Wallet,,1,222.86,222.86,0.0,0.0,GBP,8.19,approve,GB,2022-12-23
PAY000009411,ORD000008507,CUST0002856,1,2022-12-19 18:24:54,captured,bank_transfer,GoCardless,,1,1207.25,1207.25,0.0,0.0,GBP,10.44,approve,GB,2022-12-22
PAY000009174,ORD000008298,CUST0002789,1,2022-12-20 02:58:59,captured,credit_card,Stripe,Visa,1,1147.53,1147.53,0.0,0.0,EUR,2.65,approve,DE,2022-12-22
PAY000011650,ORD000010538,CUST0003507,1,2022-12-21 02:52:05,captured,credit_card,Adyen,Visa,1,441.3,441.3,0.0,0.0,EUR,9.59,approve,DE,2022-12-22
PAY000006604,ORD000005960,CUST0002012,1,2022-12-21 02:58:40,captured,paypal,PayPal,,1,69.98,69.98,0.0,0.0,GBP,22.93,approve,GB,2022-12-24
PAY000006503,ORD000005869,CUST0001990,2,2022-12-21 19:35:13,captured,credit_card,Adyen,Visa,1,11.58,11.58,0.0,0.0,EUR,7.05,approve,IT,2022-12-24
PAY000006502,ORD000005869,CUST0001990,1,2022-12-21 19:43:13,captured,credit_card,Adyen,Visa,1,41.1,41.1,0.0,0.0,EUR,19.63,approve,IT,2022-12-24
PAY000011651,ORD000010539,CUST0003507,1,2022-12-21 22:17:43,captured,credit_card,Stripe,Visa,1,429.28,429.28,0.0,0.0,EUR,47.36,approve,DE,2022-12-24
PAY000007277,ORD000006571,CUST0002185,1,2022-12-21 23:02:04,captured,paypal,PayPal,,1,204.71,204.71,0.0,0.0,GBP,17.19,approve,GB,2022-12-22
PAY000001512,ORD000001368,CUST0000447,1,2022-12-22 00:25:53,captured,credit_card,Worldpay,Visa,1,1094.03,1094.03,0.0,0.0,EUR,7.35,approve,IT,2022-12-23
PAY000010434,ORD000009436,CUST0003173,1,2022-12-23 07:11:08,refunded,bank_transfer,GoCardless,,1,121.78,121.78,121.78,0.0,USD,29.22,approve,US,2022-12-25
PAY000017443,ORD000015743,CUST0005245,1,2022-12-23 13:47:02,captured,paypal,PayPal,,1,134.78,134.78,0.0,0.0,USD,13.71,approve,US,2022-12-25
PAY000007278,ORD000006572,CUST0002185,1,2022-12-24 03:06:01,captured,credit_card,Worldpay,Amex,1,1671.38,1671.38,0.0,0.0,GBP,9.49,approve,GB,2022-12-28
PAY000005420,ORD000004889,CUST0001667,1,2022-12-25 20:02:58,captured,credit_card,Adyen,Amex,1,573.08,573.08,0.0,0.0,EUR,14.3,approve,DE,2022-12-28
PAY000014212,ORD000012837,CUST0004277,1,2022-12-27 07:36:26,captured,paypal,PayPal,,1,65.18,65.18,0.0,0.0,EUR,9.13,approve,DE,2022-12-31
PAY000006612,ORD000005968,CUST0002013,1,2022-12-27 16:15:46,captured,paypal,PayPal,,1,198.8,198.8,0.0,0.0,EUR,11.04,approve,FR,2022-12-31
PAY000011652,ORD000010540,CUST0003507,1,2022-12-27 18:12:41,captured,paypal,PayPal,,1,264.01,264.01,0.0,0.0,EUR,30.83,approve,DE,2022-12-31
PAY000011115,ORD000010051,CUST0003380,1,2022-12-28 01:54:44,captured,gift_card,Internal Wallet,,1,324.99,324.99,0.0,0.0,USD,6.67,approve,US,2022-12-30
PAY000002043,ORD000001850,CUST0000605,1,2022-12-28 01:59:17,captured,credit_card,Stripe,Amex,1,624.51,624.51,0.0,0.0,EUR,29.0,approve,ES,2023-01-01
PAY000005561,ORD000005012,CUST0001710,1,2022-12-29 02:35:53,captured,apple_pay,Stripe,Mastercard,1,170.14,170.14,0.0,0.0,EUR,8.79,approve,FR,2023-01-01
PAY000007787,ORD000007029,CUST0002347,1,2022-12-29 11:11:31,captured,paypal,PayPal,,1,324.0,324.0,0.0,0.0,USD,8.18,approve,US,2023-01-01
PAY000002268,ORD000002045,CUST0000670,1,2022-12-29 22:47:05,captured,paypal,PayPal,,1,2998.57,2998.57,0.0,0.0,EUR,8.85,approve,DE,2022-12-30
PAY000015776,ORD000014229,CUST0004760,1,2022-12-30 22:21:05,captured,credit_card,Worldpay,Mastercard,1,943.8,943.8,0.0,0.0,EUR,12.91,approve,ES,2023-01-01
PAY000003057,ORD000002763,CUST0000920,1,2023-01-01 00:57:56,captured,credit_card,Adyen,Amex,1,766.5,766.5,0.0,0.0,EUR,8.33,approve,NL,2023-01-04
PAY000014623,ORD000013202,CUST0004405,1,2023-01-02 20:35:59,captured,credit_card,Worldpay,Mastercard,1,372.14,372.14,0.0,0.0,USD,4.11,approve,US,2023-01-05
PAY000015734,ORD000014193,CUST0004745,1,2023-01-02 22:29:20,captured,credit_card,Adyen,Amex,1,86.74,86.74,0.0,0.0,CAD,3.45,approve,CA,2023-01-03
PAY000012651,ORD000011434,CUST0003802,1,2023-01-03 08:34:27,captured,google_pay,Adyen,Mastercard,1,935.99,935.99,0.0,0.0,EUR,8.67,approve,DE,2023-01-05
PAY000004069,ORD000003671,CUST0001224,1,2023-01-04 00:07:23,captured,gift_card,Internal Wallet,,1,96.58,96.58,0.0,0.0,EUR,43.22,approve,FR,2023-01-08
PAY000000348,ORD000000317,CUST0000088,1,2023-01-06 00:35:51,refunded,credit_card,Worldpay,Visa,1,237.7,237.7,237.7,0.0,EUR,26.63,approve,NL,2023-01-08
PAY000010435,ORD000009437,CUST0003173,1,2023-01-06 02:17:15,captured,credit_card,Worldpay,Amex,1,935.26,935.26,0.0,0.0,USD,21.46,approve,US,2023-01-08
PAY000011495,ORD000010395,CUST0003469,1,2023-01-06 03:05:20,captured,credit_card,Adyen,Visa,1,71.54,71.54,0.0,0.0,GBP,19.43,approve,GB,2023-01-09
PAY000011706,ORD000010592,CUST0003525,1,2023-01-06 20:25:09,failed,google_pay,Stripe,Mastercard,1,234.85,0.0,0.0,0.0,CAD,14.47,approve,CA,
PAY000011707,ORD000010592,CUST0003525,2,2023-01-06 21:40:09,captured,google_pay,Adyen,Mastercard,1,234.85,234.85,0.0,0.0,CAD,31.25,approve,CA,2023-01-08
PAY000009467,ORD000008558,CUST0002870,1,2023-01-07 05:29:18,captured,credit_card,Adyen,Visa,1,717.72,717.72,0.0,0.0,EUR,25.56,approve,NL,2023-01-08
PAY000008433,ORD000007612,CUST0002554,1,2023-01-07 16:07:48,captured,credit_card,Worldpay,Mastercard,1,1089.41,1089.41,0.0,0.0,EUR,26.59,approve,FR,2023-01-11
PAY000001204,ORD000001088,CUST0000354,1,2023-01-07 23:32:08,captured,google_pay,Adyen,Mastercard,1,328.47,328.47,0.0,0.0,USD,26.06,approve,US,2023-01-11
PAY000003799,ORD000003429,CUST0001140,1,2023-01-08 17:32:18,captured,credit_card,Adyen,Visa,1,141.13,141.13,0.0,0.0,USD,23.96,approve,US,2023-01-11
PAY000011924,ORD000010785,CUST0003594,1,2023-01-08 19:39:54,voided,paypal,PayPal,,1,72.66,0.0,0.0,0.0,EUR,12.38,approve,DE,
PAY000011546,ORD000010440,CUST0003480,1,2023-01-09 03:29:05,captured,apple_pay,Adyen,Mastercard,1,345.19,345.19,0.0,0.0,EUR,26.04,approve,FR,2023-01-12
PAY000006945,ORD000006268,CUST0002093,1,2023-01-09 05:36:24,captured,credit_card,Stripe,Mastercard,1,298.26,298.26,0.0,0.0,USD,13.03,approve,US,2023-01-13
PAY000009413,ORD000008508,CUST0002856,1,2023-01-10 22:28:04,captured,paypal,PayPal,,1,218.23,218.23,0.0,0.0,GBP,18.72,approve,GB,2023-01-14
PAY000012744,ORD000011518,CUST0003823,1,2023-01-12 02:48:40,captured,credit_card,Adyen,Visa,1,161.22,161.22,0.0,0.0,EUR,14.98,approve,FR,2023-01-14
PAY000015687,ORD000014152,CUST0004727,1,2023-01-12 23:29:11,captured,paypal,PayPal,,1,111.28,111.28,0.0,0.0,USD,7.29,approve,US,2023-01-14
PAY000004133,ORD000003734,CUST0001250,1,2023-01-14 17:17:12,captured,credit_card,Worldpay,Mastercard,3,500.24,500.24,0.0,0.0,EUR,21.0,approve,ES,2023-01-17
PAY000011724,ORD000010608,CUST0003529,1,2023-01-15 00:19:59,captured,credit_card,Worldpay,Visa,1,218.64,218.64,0.0,0.0,EUR,2.0,approve,FR,2023-01-18
PAY000011260,ORD000010186,CUST0003413,1,2023-01-15 06:29:54,captured,bank_transfer,GoCardless,,1,459.4,459.4,0.0,0.0,USD,13.77,approve,US,2023-01-17
PAY000002269,ORD000002046,CUST0000670,1,2023-01-15 15:32:54,captured,credit_card,Worldpay,Mastercard,1,777.36,777.36,0.0,0.0,EUR,23.22,approve,DE,2023-01-16
PAY000005562,ORD000005013,CUST0001710,1,2023-01-15 22:32:14,captured,credit_card,Adyen,Amex,1,613.24,613.24,0.0,0.0,EUR,20.56,approve,FR,2023-01-18
PAY000006694,ORD000006037,CUST0002036,1,2023-01-16 13:50:41,captured,paypal,PayPal,,1,116.64,116.64,0.0,0.0,USD,3.87,approve,US,2023-01-19
PAY000014124,ORD000012756,CUST0004261,1,2023-01-17 11:45:16,voided,google_pay,Stripe,Visa,1,154.44,0.0,0.0,0.0,EUR,24.17,approve,FR,
PAY000003800,ORD000003430,CUST0001140,1,2023-01-18 01:13:58,captured,credit_card,Adyen,Mastercard,1,223.89,223.89,0.0,0.0,USD,4.96,approve,US,2023-01-22
PAY000015411,ORD000013905,CUST0004636,1,2023-01-18 02:55:01,captured,apple_pay,Adyen,Mastercard,1,107.95,107.95,0.0,0.0,USD,6.9,approve,US,2023-01-22
PAY000000254,ORD000000233,CUST0000059,1,2023-01-19 05:48:44,captured,credit_card,Adyen,Mastercard,1,61.6,61.6,0.0,0.0,EUR,9.13,approve,FR,2023-01-21
PAY000016629,ORD000015006,CUST0005022,1,2023-01-19 23:45:00,captured,gift_card,Internal Wallet,,1,2594.89,2594.89,0.0,0.0,USD,16.18,approve,US,2023-01-23
PAY000015136,ORD000013667,CUST0004571,2,2023-01-20 09:00:28,captured,apple_pay,Stripe,Visa,1,613.9,613.9,0.0,0.0,EUR,1.97,approve,DE,2023-01-24
PAY000015135,ORD000013667,CUST0004571,1,2023-01-20 09:36:28,failed,apple_pay,Adyen,Visa,1,613.9,0.0,0.0,0.0,EUR,26.0,approve,DE,
PAY000015125,ORD000013657,CUST0004569,1,2023-01-20 22:15:11,captured,gift_card,Internal Wallet,,1,560.66,560.66,0.0,0.0,EUR,21.49,approve,FR,2023-01-21
PAY000009573,ORD000008656,CUST0002909,1,2023-01-21 15:09:18,captured,credit_card,Stripe,Visa,1,136.27,136.27,0.0,0.0,EUR,20.0,approve,IT,2023-01-23
PAY000015735,ORD000014194,CUST0004745,1,2023-01-21 15:54:02,captured,gift_card,Internal Wallet,,1,118.15,118.15,0.0,0.0,CAD,24.42,approve,CA,2023-01-24
PAY000009238,ORD000008359,CUST0002803,1,2023-01-21 15:54:18,captured,paypal,PayPal,,1,94.53,94.53,0.0,0.0,USD,27.61,approve,US,2023-01-22
PAY000017561,ORD000015849,CUST0005284,1,2023-01-21 22:35:19,voided,credit_card,Stripe,Visa,1,180.17,0.0,0.0,0.0,EUR,12.72,approve,ES,
PAY000017562,ORD000015849,CUST0005284,2,2023-01-21 23:13:19,captured,credit_card,Worldpay,Visa,1,180.17,180.17,0.0,0.0,EUR,4.61,approve,ES,2023-01-24
PAY000013333,ORD000012045,CUST0004015,1,2023-01-22 13:56:22,captured,credit_card,Adyen,Visa,1,43.5,43.5,0.0,0.0,GBP,12.36,approve,GB,2023-01-25
PAY000004688,ORD000004232,CUST0001436,1,2023-01-24 22:18:30,captured,paypal,PayPal,,1,82.38,82.38,0.0,0.0,EUR,26.2,approve,FR,2023-01-26
PAY000015661,ORD000014126,CUST0004712,1,2023-01-25 02:29:06,partial_refund,google_pay,Adyen,Mastercard,1,142.73,142.73,93.05,0.0,EUR,51.5,approve,FR,2023-01-26
PAY000018030,ORD000016269,CUST0005407,1,2023-01-25 12:42:04,partial_refund,credit_card,Stripe,Visa,1,170.39,170.39,142.29,0.0,GBP,11.45,approve,GB,2023-01-27
PAY000006848,ORD000006182,CUST0002071,1,2023-01-26 03:46:12,captured,credit_card,Adyen,Visa,1,314.74,314.74,0.0,0.0,USD,31.42,approve,US,2023-01-29
PAY000002879,ORD000002598,CUST0000871,1,2023-01-26 07:06:17,captured,credit_card,Worldpay,Mastercard,1,718.44,718.44,0.0,0.0,EUR,26.57,approve,FR,2023-01-27
PAY000007921,ORD000007153,CUST0002388,1,2023-01-26 17:24:30,captured,apple_pay,Stripe,Mastercard,1,505.97,505.97,0.0,0.0,EUR,5.08,approve,FR,2023-01-27
PAY000002323,ORD000002095,CUST0000687,1,2023-01-26 17:45:48,captured,credit_card,Adyen,Visa,1,159.78,159.78,0.0,0.0,CAD,1.9,approve,CA,2023-01-30
PAY000010113,ORD000009143,CUST0003087,1,2023-01-28 12:28:36,captured,google_pay,Stripe,Visa,1,202.91,202.91,0.0,0.0,EUR,3.57,approve,DE,2023-01-30
PAY000011141,ORD000010077,CUST0003385,1,2023-01-30 10:43:36,captured,paypal,PayPal,,1,2720.23,2720.23,0.0,0.0,EUR,23.94,approve,DE,2023-02-01
PAY000008056,ORD000007271,CUST0002421,1,2023-01-30 17:59:34,captured,credit_card,Stripe,Mastercard,1,527.04,527.04,0.0,0.0,EUR,20.77,approve,IT,2023-02-03
PAY000007497,ORD000006769,CUST0002253,1,2023-01-31 08:17:12,captured,paypal,PayPal,,1,319.15,319.15,0.0,0.0,EUR,14.28,approve,DE,2023-02-04
PAY000006797,ORD000006137,CUST0002064,1,2023-01-31 13:44:04,captured,google_pay,Adyen,Mastercard,1,163.48,163.48,0.0,0.0,EUR,18.48,approve,DE,2023-02-01
PAY000002270,ORD000002047,CUST0000670,1,2023-02-01 10:12:14,captured,credit_card,Stripe,Mastercard,1,48.04,48.04,0.0,0.0,EUR,2.78,approve,DE,2023-02-04
PAY000005170,ORD000004663,CUST0001593,1,2023-02-02 07:33:18,declined,bank_transfer,Klarna,,1,113.86,0.0,0.0,0.0,EUR,4.09,approve,FR,
PAY000005171,ORD000004663,CUST0001593,2,2023-02-02 09:07:18,captured,bank_transfer,GoCardless,,1,113.86,113.86,0.0,0.0,EUR,15.84,approve,FR,2023-02-04
PAY000015262,ORD000013777,CUST0004599,1,2023-02-02 19:37:59,captured,credit_card,Adyen,Amex,1,137.19,137.19,0.0,0.0,EUR,21.65,approve,ES,2023-02-04
PAY000015263,ORD000013777,CUST0004599,2,2023-02-02 19:46:59,captured,credit_card,Stripe,Visa,1,97.44,97.44,0.0,0.0,EUR,13.5,approve,ES,2023-02-05
PAY000007291,ORD000006583,CUST0002194,1,2023-02-03 03:37:46,captured,credit_card,Stripe,Amex,1,1080.0,1080.0,0.0,0.0,EUR,18.1,approve,FR,2023-02-04
PAY000011616,ORD000010505,CUST0003502,1,2023-02-04 08:52:19,refunded,gift_card,Internal Wallet,,1,376.31,376.31,376.31,0.0,EUR,5.78,approve,FR,2023-02-06
PAY000014819,ORD000013378,CUST0004470,1,2023-02-07 18:04:37,captured,credit_card,Stripe,Visa,1,371.51,371.51,0.0,0.0,EUR,41.37,approve,NL,2023-02-09
PAY000006613,ORD000005969,CUST0002013,1,2023-02-07 19:18:12,voided,paypal,PayPal,,1,48.47,0.0,0.0,0.0,EUR,21.79,approve,FR,
PAY000002075,ORD000001877,CUST0000618,1,2023-02-08 03:14:40,captured,apple_pay,Stripe,Visa,1,299.57,299.57,0.0,0.0,EUR,30.09,approve,FR,2023-02-10
PAY000004480,ORD000004046,CUST0001364,1,2023-02-08 19:45:14,captured,apple_pay,Stripe,Visa,1,176.18,176.18,0.0,0.0,EUR,44.19,approve,FR,2023-02-11
PAY000005421,ORD000004890,CUST0001667,1,2023-02-09 20:03:32,captured,credit_card,Worldpay,Visa,1,265.13,265.13,0.0,0.0,EUR,20.76,approve,DE,2023-02-13
PAY000008850,ORD000007998,CUST0002677,1,2023-02-10 01:18:54,captured,bank_transfer,Klarna,,1,188.37,188.37,0.0,0.0,EUR,27.41,approve,DE,2023-02-13
PAY000005297,ORD000004778,CUST0001636,1,2023-02-10 04:13:52,captured,credit_card,Stripe,Visa,1,157.99,157.99,0.0,0.0,USD,35.29,approve,US,2023-02-11
PAY000010772,ORD000009742,CUST0003280,1,2023-02-10 15:31:57,captured,apple_pay,Adyen,Mastercard,1,987.72,987.72,0.0,0.0,EUR,49.88,approve,FR,2023-02-14
PAY000009388,ORD000008488,CUST0002850,1,2023-02-10 19:17:13,captured,credit_card,Adyen,Mastercard,1,499.27,499.27,0.0,0.0,EUR,8.85,approve,BE,2023-02-13
PAY000017094,ORD000015431,CUST0005147,1,2023-02-11 14:23:54,captured,credit_card,Stripe,Visa,1,146.9,146.9,0.0,0.0,EUR,43.33,approve,FR,2023-02-13
PAY000005073,ORD000004577,CUST0001565,1,2023-02-11 21:08:53,captured,paypal,PayPal,,1,492.16,492.16,0.0,0.0,EUR,34.13,approve,IT,2023-02-12
PAY000018151,ORD000016377,CUST0005446,1,2023-02-12 02:57:49,captured,apple_pay,Adyen,Visa,1,179.9,179.9,0.0,0.0,USD,5.12,approve,US,2023-02-14
PAY000002401,ORD000002166,CUST0000714,1,2023-02-12 03:30:39,captured,credit_card,Stripe,Mastercard,1,211.36,211.36,0.0,0.0,USD,5.73,approve,US,2023-02-13
PAY000008027,ORD000007247,CUST0002413,2,2023-02-12 04:24:35,captured,paypal,PayPal,,1,24.49,24.49,0.0,0.0,EUR,14.18,approve,FR,2023-02-16
PAY000002402,ORD000002166,CUST0000714,2,2023-02-12 04:27:39,refunded,paypal,PayPal,,1,66.88,66.88,278.24,0.0,USD,44.69,approve,US,2023-02-15
PAY000008026,ORD000007247,CUST0002413,1,2023-02-12 05:31:35,captured,credit_card,Stripe,Visa,1,96.76,96.76,0.0,0.0,EUR,14.76,approve,FR,2023-02-15
PAY000014424,ORD000013024,CUST0004343,1,2023-02-12 05:37:24,captured,gift_card,Internal Wallet,,1,1385.92,1385.92,0.0,0.0,EUR,11.6,approve,ES,2023-02-16
PAY000001247,ORD000001129,CUST0000367,1,2023-02-12 08:04:37,captured,credit_card,Adyen,Mastercard,1,441.6,441.6,0.0,0.0,EUR,9.37,approve,FR,2023-02-15
PAY000012954,ORD000011709,CUST0003881,1,2023-02-12 16:13:53,captured,gift_card,Internal Wallet,,1,262.74,262.74,0.0,0.0,EUR,20.44,approve,FR,2023-02-16
PAY000005234,ORD000004719,CUST0001612,1,2023-02-13 04:44:45,captured,credit_card,Stripe,Visa,1,323.3,323.3,0.0,0.0,EUR,13.88,approve,FR,2023-02-17
PAY000014674,ORD000013248,CUST0004418,1,2023-02-13 11:02:39,captured,gift_card,Internal Wallet,,1,65.16,65.16,0.0,0.0,USD,30.33,approve,US,2023-02-17
PAY000017248,ORD000015568,CUST0005185,1,2023-02-14 11:02:35,refunded,credit_card,Stripe,Visa,1,233.83,233.83,233.83,0.0,EUR,11.98,approve,ES,2023-02-15
PAY000000168,ORD000000154,CUST0000037,1,2023-02-16 04:23:06,captured,apple_pay,Stripe,Mastercard,1,211.96,211.96,0.0,0.0,EUR,27.61,approve,FR,2023-02-19
PAY000011653,ORD000010541,CUST0003507,1,2023-02-16 13:02:18,captured,apple_pay,Stripe,Visa,1,41.42,41.42,0.0,0.0,EUR,37.73,approve,DE,2023-02-20
PAY000007433,ORD000006709,CUST0002236,1,2023-02-18 00:47:38,captured,paypal,PayPal,,1,372.29,372.29,0.0,0.0,GBP,13.25,approve,GB,2023-02-21
PAY000016916,ORD000015265,CUST0005094,1,2023-02-18 03:15:10,captured,bank_transfer,GoCardless,,1,470.45,470.45,0.0,0.0,EUR,9.38,approve,NL,2023-02-21
PAY000011759,ORD000010638,CUST0003537,1,2023-02-18 04:07:40,captured,bank_transfer,GoCardless,,1,305.83,305.83,0.0,0.0,EUR,32.95,approve,IT,2023-02-21
PAY000007922,ORD000007154,CUST0002388,1,2023-02-18 08:04:53,captured,credit_card,Adyen,Visa,1,584.52,584.52,0.0,0.0,EUR,29.59,approve,FR,2023-02-20
PAY000014805,ORD000013365,CUST0004467,1,2023-02-18 21:14:41,captured,paypal,PayPal,,1,232.2,232.2,0.0,0.0,GBP,1.08,approve,GB,2023-02-20
PAY000009175,ORD000008299,CUST0002789,1,2023-02-19 05:05:55,captured,credit_card,Worldpay,Visa,1,110.0,110.0,0.0,0.0,EUR,17.58,approve,DE,2023-02-22
PAY000007338,ORD000006627,CUST0002208,1,2023-02-20 06:28:35,refunded,credit_card,Adyen,Mastercard,1,184.44,184.44,184.44,0.0,EUR,50.02,approve,DE,2023-02-21
PAY000009184,ORD000008307,CUST0002790,1,2023-02-20 11:34:55,captured,google_pay,Adyen,Amex,1,378.31,378.31,0.0,0.0,EUR,22.31,approve,BE,2023-02-24
PAY000008441,ORD000007620,CUST0002562,1,2023-02-20 14:48:51,captured,credit_card,Adyen,Visa,1,305.88,305.88,0.0,0.0,EUR,2.1,approve,FR,2023-02-24
PAY000015935,ORD000014363,CUST0004807,1,2023-02-21 20:55:23,captured,credit_card,Adyen,Amex,1,352.58,352.58,0.0,0.0,GBP,19.08,approve,GB,2023-02-25
PAY000016143,ORD000014556,CUST0004874,1,2023-02-22 09:26:07,captured,credit_card,Worldpay,Mastercard,1,220.36,220.36,0.0,0.0,EUR,5.3,approve,FR,2023-02-24
PAY000002324,ORD000002096,CUST0000687,1,2023-02-22 10:45:44,captured,bank_transfer,GoCardless,,1,135.05,135.05,0.0,0.0,CAD,6.47,approve,CA,2023-02-26
PAY000013334,ORD000012046,CUST0004015,1,2023-02-22 18:24:20,captured,apple_pay,Stripe,Mastercard,1,232.33,232.33,0.0,0.0,GBP,32.4,approve,GB,2023-02-26
PAY000009150,ORD000008275,CUST0002783,1,2023-02-23 03:17:58,captured,apple_pay,Stripe,Visa,1,910.16,910.16,0.0,0.0,GBP,40.87,approve,GB,2023-02-25
PAY000001276,ORD000001154,CUST0000376,1,2023-02-23 06:16:32,captured,credit_card,Stripe,Mastercard,1,69.47,69.47,0.0,0.0,EUR,20.73,approve,DE,2023-02-24
PAY000008028,ORD000007248,CUST0002413,1,2023-02-23 06:28:55,failed,apple_pay,Adyen,Mastercard,1,704.84,0.0,0.0,0.0,EUR,10.98,approve,FR,
PAY000008029,ORD000007248,CUST0002413,2,2023-02-23 06:36:55,captured,apple_pay,Adyen,Visa,1,704.84,704.84,0.0,0.0,EUR,38.6,approve,FR,2023-02-25
PAY000005563,ORD000005014,CUST0001710,1,2023-02-23 23:07:08,captured,credit_card,Stripe,Visa,1,747.25,747.25,0.0,0.0,EUR,11.55,approve,FR,2023-02-24
PAY000009151,ORD000008276,CUST0002783,1,2023-02-25 04:33:04,captured,apple_pay,Stripe,Amex,1,310.86,310.86,0.0,0.0,GBP,8.72,approve,GB,2023-02-26
PAY000005754,ORD000005189,CUST0001763,1,2023-02-26 01:43:36,captured,paypal,PayPal,,1,61.75,61.75,0.0,0.0,EUR,8.7,approve,DE,2023-03-02
PAY000010449,ORD000009449,CUST0003176,1,2023-02-27 16:37:57,captured,credit_card,Worldpay,Mastercard,1,1118.6,1118.6,0.0,0.0,USD,19.18,approve,US,2023-02-28
PAY000010383,ORD000009391,CUST0003158,1,2023-02-27 23:23:08,captured,credit_card,Worldpay,Mastercard,1,67.45,67.45,0.0,0.0,EUR,16.62,approve,FR,2023-03-03
PAY000016808,ORD000015168,CUST0005069,1,2023-02-28 08:15:19,refunded,credit_card,Worldpay,Visa,1,241.24,241.24,241.24,0.0,CAD,9.48,approve,CA,2023-03-04
PAY000015736,ORD000014195,CUST0004745,1,2023-03-01 07:47:17,captured,gift_card,Internal Wallet,,1,148.65,148.65,0.0,0.0,CAD,8.82,approve,CA,2023-03-05
PAY000018044,ORD000016280,CUST0005408,1,2023-03-01 12:54:34,captured,credit_card,Stripe,Visa,1,215.68,215.68,0.0,0.0,USD,10.0,approve,US,2023-03-05
PAY000000821,ORD000000745,CUST0000232,1,2023-03-01 18:10:49,captured,google_pay,Stripe,Visa,1,37.17,37.17,0.0,0.0,USD,9.1,approve,US,2023-03-03
PAY000008260,ORD000007454,CUST0002488,2,2023-03-02 16:52:52,captured,apple_pay,Adyen,Visa,1,77.68,77.68,0.0,0.0,EUR,9.89,approve,FR,2023-03-03
PAY000008259,ORD000007454,CUST0002488,1,2023-03-02 17:08:52,failed,apple_pay,Adyen,Mastercard,1,77.68,0.0,0.0,0.0,EUR,29.23,approve,FR,
PAY000001625,ORD000001469,CUST0000478,1,2023-03-02 21:53:48,captured,bank_transfer,GoCardless,,1,94.82,94.82,0.0,0.0,EUR,14.22,approve,BE,2023-03-06
PAY000006152,ORD000005546,CUST0001889,1,2023-03-03 23:56:30,captured,credit_card,Stripe,Visa,1,663.24,663.24,0.0,0.0,GBP,7.14,approve,GB,2023-03-06
PAY000010531,ORD000009527,CUST0003203,1,2023-03-04 01:08:53,captured,credit_card,Worldpay,Visa,1,777.6,777.6,0.0,0.0,EUR,20.98,approve,FR,2023-03-08
PAY000003585,ORD000003240,CUST0001077,1,2023-03-06 08:38:12,captured,credit_card,Stripe,Visa,1,621.64,621.64,0.0,0.0,EUR,19.8,approve,NL,2023-03-08
PAY000000824,ORD000000748,CUST0000233,1,2023-03-06 18:43:43,captured,credit_card,Worldpay,Mastercard,1,433.46,433.46,0.0,0.0,EUR,19.82,approve,FR,2023-03-08
PAY000004207,ORD000003800,CUST0001278,1,2023-03-06 23:11:01,captured,google_pay,Stripe,Mastercard,1,333.43,333.43,0.0,0.0,EUR,12.67,approve,BE,2023-03-08
PAY000007788,ORD000007030,CUST0002347,1,2023-03-07 02:11:09,captured,gift_card,Internal Wallet,,1,473.45,473.45,0.0,0.0,USD,14.15,approve,US,2023-03-08
PAY000006644,ORD000005993,CUST0002022,1,2023-03-08 07:35:49,captured,google_pay,Adyen,Visa,1,139.63,139.63,0.0,0.0,EUR,30.47,approve,FR,2023-03-11
PAY000016917,ORD000015266,CUST0005094,1,2023-03-08 16:26:59,captured,gift_card,Internal Wallet,,1,1547.01,1547.01,0.0,0.0,EUR,19.37,approve,NL,2023-03-11
PAY000004995,ORD000004506,CUST0001539,1,2023-03-09 02:23:17,captured,bank_transfer,Klarna,,1,517.11,517.11,0.0,0.0,USD,11.39,approve,US,2023-03-10
PAY000008664,ORD000007824,CUST0002628,1,2023-03-10 06:04:11,captured,credit_card,Stripe,Visa,1,58.21,58.21,0.0,0.0,EUR,8.51,approve,NL,2023-03-12
