order_id,order_number,customer_id,order_datetime,order_status,order_channel,device_type,currency_code,top_product_category,items_count,gross_amount,discount_amount,shipping_amount,tax_amount,net_amount,coupon_code,is_first_order,shipping_country_code,shipping_country,shipping_city,fulfillment_type,warehouse_id,promised_delivery_date,actual_delivery_date,delivery_status,returned_flag,return_reason,last_touch_utm_source,last_touch_utm_medium,last_touch_campaign
ORD000007453,SO-2022-0007453,CUST0002488,2022-11-24 11:12:02,delivered,marketplace,desktop,EUR,Books,4,194.39,0.0,0.0,38.88,233.27,,True,FR,France,Bordeaux,home_delivery,WH-FR-01,2022-11-27,2022-11-28,delivered,False,,newsletter,email,loyalty_reactivation
ORD000014228,SO-2022-0014228,CUST0004760,2022-11-25 01:16:13,delivered,web,desktop,EUR,Fashion,1,191.77,0.0,0.0,40.27,232.04,,True,ES,Spain,Granada,home_delivery,WH-ES-01,2022-11-30,2022-11-30,delivered,False,,youtube,paid_social,retargeting
ORD000008940,SO-2022-0008940,CUST0003011,2022-11-26 12:59:18,delivered,mobile_app,mobile,EUR,Grocery,1,82.58,0.0,0.0,16.52,99.1,FREESHIP,True,FR,France,Paris,home_delivery,WH-FR-02,2022-12-03,2022-12-04,delivered,False,,bing,organic,back_to_school
ORD000006570,SO-2022-0006570,CUST0002185,2022-11-27 01:02:05,returned,web,tablet,GBP,Fashion,2,138.38,0.0,0.0,27.68,166.06,,True,GB,United Kingdom,Manchester,pickup_point,WH-GB-01,2022-11-29,2022-12-01,delivered_then_returned,True,quality issue,facebook,paid_social,brand_awareness
ORD000000485,SO-2022-0000485,CUST0000145,2022-11-27 14:41:47,delivered,marketplace,mobile,EUR,Home,5,312.39,0.0,0.0,62.48,374.87,,True,FR,France,Montpellier,pickup_point,WH-FR-01,2022-12-02,2022-12-02,delivered,False,,bing,organic,black_friday
ORD000006662,SO-2022-0006662,CUST0002219,2022-11-27 17:11:01,delivered,web,desktop,USD,Electronics,1,780.0,0.0,0.0,62.4,842.4,,False,US,United States,Seattle,home_delivery,WH-US-01,2022-12-02,2022-12-02,delivered,False,,facebook,social,brand_awareness
ORD000003364,SO-2022-0003364,CUST0001120,2022-11-28 10:37:40,delivered,web,desktop,USD,Grocery,1,74.78,11.22,8.51,5.77,77.84,BUNDLE15,True,US,United States,Los Angeles,home_delivery,WH-US-01,2022-12-03,2022-12-03,delivered,False,,direct,none,
ORD000010093,SO-2022-0010093,CUST0003386,2022-11-29 02:58:10,delivered,web,desktop,EUR,Beauty,1,34.56,4.15,7.68,7.62,45.71,SUMMER12,True,FR,France,Bordeaux,home_delivery,WH-FR-02,2022-12-04,2022-12-06,delivered,False,,google,shopping,new_arrivals
ORD000011793,SO-2022-0011793,CUST0003909,2022-11-30 13:40:42,delivered,mobile_app,mobile,EUR,Books,3,234.0,0.0,0.0,46.8,280.8,,True,FR,France,Nantes,home_delivery,WH-FR-01,2022-12-05,2022-12-06,delivered,False,,tiktok,social,always_on_search
ORD000000316,SO-2022-0000316,CUST0000088,2022-12-01 14:35:06,delivered,web,mobile,EUR,Books,1,25.18,2.52,8.11,6.46,37.23,WELCOME10,False,NL,Netherlands,Maastricht,home_delivery,WH-NL-01,2022-12-06,2022-12-05,delivered,False,,newsletter,email,new_arrivals
ORD000009925,SO-2022-0009925,CUST0003337,2022-12-01 15:51:31,delivered,web,mobile,EUR,Sports,1,179.6,26.94,0.0,29.01,181.67,SPRING15,False,DE,Germany,Frankfurt,home_delivery,WH-DE-01,2022-12-05,2022-12-07,delivered,False,,newsletter,email,loyalty_reactivation
ORD000014798,SO-2022-0014798,CUST0004952,2022-12-01 22:29:12,cancelled,web,mobile,EUR,Fashion,1,216.0,0.0,0.0,43.2,259.2,,True,FR,France,Marseille,home_delivery,WH-FR-01,,,cancelled,False,,direct,none,
ORD000016140,SO-2022-0016140,CUST0005379,2022-12-02 05:18:35,delivered,marketplace,desktop,EUR,Fashion,1,75.4,0.0,0.0,15.83,91.23,,True,ES,Spain,Barcelona,home_delivery,WH-ES-01,2022-12-08,2022-12-08,delivered,False,,facebook,paid_social,retargeting
ORD000004844,SO-2022-0004844,CUST0001655,2022-12-02 13:09:10,delivered,mobile_app,mobile,EUR,Fashion,1,161.61,24.24,0.0,27.47,164.84,BUNDLE15,False,FR,France,Marseille,store_pickup,WH-FR-01,2022-12-07,2022-12-08,delivered,False,,google,cpc,always_on_search
ORD000003293,SO-2022-0003293,CUST0001095,2022-12-03 03:59:05,delivered,web,desktop,EUR,Fashion,2,136.43,13.64,0.0,24.56,147.35,WELCOME10,True,FR,France,Paris,pickup_point,WH-FR-01,2022-12-08,2022-12-09,delivered,False,,facebook,paid_social,new_arrivals
ORD000001435,SO-2022-0001435,CUST0000465,2022-12-04 00:50:16,delivered,mobile_app,mobile,USD,Home,3,283.39,0.0,0.0,22.67,306.06,,False,US,United States,Atlanta,home_delivery,WH-US-01,2022-12-10,2022-12-10,delivered,False,,instagram,paid_social,loyalty_reactivation
ORD000009926,SO-2022-0009926,CUST0003337,2022-12-05 06:19:51,delivered,web,mobile,EUR,Beauty,1,84.38,4.22,0.0,15.23,95.39,RETARGET5,False,DE,Germany,Frankfurt,pickup_point,WH-DE-01,2022-12-12,2022-12-13,delivered,False,,bing,organic,app_install
ORD000015264,SO-2022-0015264,CUST0005094,2022-12-06 15:20:51,returned,mobile_app,mobile,EUR,Fashion,1,65.33,0.0,6.91,15.17,87.41,,True,NL,Netherlands,Amsterdam,home_delivery,WH-NL-01,2022-12-09,2022-12-11,delivered_then_returned,True,quality issue,direct,none,
ORD000012960,SO-2022-0012960,CUST0004320,2022-12-06 16:33:32,delivered,web,mobile,EUR,Electronics,2,459.8,0.0,0.0,96.56,556.36,,True,NL,Netherlands,Amsterdam,pickup_point,WH-NL-01,2022-12-11,2022-12-13,delivered,False,,affiliate,affiliate,summer_sale
ORD000001346,SO-2022-0001346,CUST0000442,2022-12-08 16:00:20,delivered,web,desktop,EUR,Books,3,126.99,6.35,0.0,26.54,147.18,RETARGET5,True,IT,Italy,Milan,home_delivery,WH-IT-01,2022-12-13,2022-12-14,delivered,False,,google,organic,app_install
ORD000009927,SO-2022-0009927,CUST0003337,2022-12-09 10:40:48,returned,mobile_app,mobile,EUR,Electronics,2,941.62,94.16,0.0,161.02,1008.48,APP10,False,DE,Germany,Frankfurt,pickup_point,WH-DE-01,2022-12-15,2022-12-15,delivered_then_returned,True,size issue,direct,none,
ORD000014046,SO-2022-0014046,CUST0004689,2022-12-10 01:06:53,delivered,web,desktop,EUR,Sports,2,380.86,19.04,0.0,72.36,434.18,RETARGET5,True,FR,France,Marseille,pickup_point,WH-FR-01,2022-12-14,2022-12-14,delivered,False,,facebook,social,app_install
ORD000001366,SO-2022-0001366,CUST0000447,2022-12-10 10:49:18,delivered,marketplace,mobile,EUR,Grocery,1,52.42,0.0,8.34,13.37,74.13,,True,IT,Italy,Bologna,home_delivery,WH-IT-01,2022-12-14,2022-12-16,delivered,False,,direct,none,
ORD000005051,SO-2022-0005051,CUST0001727,2022-12-10 22:05:42,delivered,web,mobile,EUR,Beauty,3,110.72,0.0,0.0,24.36,135.08,,False,IT,Italy,Rome,home_delivery,WH-IT-01,2022-12-16,2022-12-16,delivered,False,,affiliate,affiliate,holiday_push
ORD000015005,SO-2022-0015005,CUST0005022,2022-12-11 04:13:28,delivered,mobile_app,mobile,USD,Sports,2,595.24,0.0,0.0,47.62,642.86,,True,US,United States,Boston,home_delivery,WH-US-02,2022-12-16,2022-12-17,delivered,False,,direct,none,
ORD000004057,SO-2022-0004057,CUST0001366,2022-12-11 10:28:43,delivered,marketplace,mobile,USD,Electronics,5,3361.25,0.0,0.0,268.9,3630.15,,True,US,United States,San Francisco,home_delivery,WH-US-01,2022-12-17,2022-12-17,delivered,False,,affiliate,affiliate,summer_sale
ORD000001926,SO-2022-0001926,CUST0000634,2022-12-13 05:02:45,delivered,marketplace,mobile,EUR,Fashion,4,222.36,0.0,0.0,42.25,264.61,,False,DE,Germany,Berlin,home_delivery,WH-DE-01,2022-12-19,2022-12-19,delivered,False,,youtube,paid_social,always_on_search
ORD000012835,SO-2022-0012835,CUST0004277,2022-12-14 00:09:29,delivered,web,mobile,EUR,Home,2,480.88,57.71,0.0,80.4,503.57,SUMMER12,False,DE,Germany,Düsseldorf,home_delivery,WH-DE-01,2022-12-20,2022-12-21,delivered,False,,google,organic,summer_sale
ORD000012836,SO-2022-0012836,CUST0004277,2022-12-15 03:53:36,delivered,web,mobile,EUR,Home,5,316.4,63.28,0.0,48.09,301.21,VIP20,False,DE,Germany,Düsseldorf,store_pickup,WH-DE-01,2022-12-20,2022-12-20,delivered,False,,google,cpc,black_friday
ORD000001367,SO-2022-0001367,CUST0000447,2022-12-15 13:10:52,delivered,web,mobile,EUR,Beauty,1,12.41,0.0,3.94,3.6,19.95,,False,IT,Italy,Bologna,home_delivery,WH-IT-01,2022-12-18,2022-12-20,delivered,False,,google,organic,app_install
ORD000005967,SO-2022-0005967,CUST0002013,2022-12-15 17:20:10,cancelled,marketplace,desktop,EUR,Fashion,1,101.11,0.0,0.0,20.22,121.33,,True,FR,France,Lyon,home_delivery,WH-FR-02,,,cancelled,False,,direct,none,
ORD000005868,SO-2022-0005868,CUST0001990,2022-12-15 23:24:17,delivered,marketplace,mobile,EUR,Electronics,2,1079.61,0.0,0.0,237.51,1317.12,,False,IT,Italy,Verona,home_delivery,WH-IT-01,2022-12-21,2022-12-20,delivered,False,,instagram,paid_social,retargeting
ORD000013184,SO-2022-0013184,CUST0004397,2022-12-16 00:14:04,delivered,mobile_app,mobile,EUR,Fashion,2,196.74,0.0,0.0,41.32,238.06,,False,BE,Belgium,Leuven,home_delivery,WH-BE-01,2022-12-20,2022-12-20,delivered,False,,affiliate,affiliate,brand_awareness
ORD000015676,SO-2022-0015676,CUST0005220,2022-12-16 22:35:00,delivered,web,desktop,EUR,Home,3,385.14,0.0,0.0,80.88,466.02,FREESHIP,False,NL,Netherlands,Eindhoven,pickup_point,WH-NL-01,2022-12-19,2022-12-19,delivered,False,,tiktok,social,loyalty_reactivation
ORD000005415,SO-2022-0005415,CUST0001843,2022-12-17 20:19:42,delivered,web,mobile,USD,Sports,3,136.19,0.0,0.0,10.9,147.09,,False,US,United States,Boston,home_delivery,WH-US-01,2022-12-20,2022-12-21,delivered,False,,partner_blog,referral,black_friday
ORD000002379,SO-2022-0002379,CUST0000815,2022-12-18 05:36:13,delivered,mobile_app,mobile,EUR,Books,1,14.14,2.83,5.57,3.38,20.26,VIP20,False,FR,France,Nantes,home_delivery,WH-FR-02,2022-12-26,2022-12-26,delivered,False,,google,shopping,loyalty_reactivation
ORD000010161,SO-2022-0010161,CUST0003403,2022-12-18 07:45:40,returned,mobile_app,mobile,EUR,Sports,2,248.31,17.38,0.0,46.19,277.12,EMAIL7,True,FR,France,Lille,store_pickup,WH-FR-02,2022-12-23,2022-12-25,delivered_then_returned,True,damaged item,affiliate,affiliate,brand_awareness
ORD000016348,SO-2022-0016348,CUST0005436,2022-12-19 01:55:06,delivered,mobile_app,mobile,USD,Home,5,892.56,0.0,0.0,71.4,963.96,,False,US,United States,Boston,home_delivery,WH-US-02,2022-12-24,2022-12-24,delivered,False,,partner_blog,referral,black_friday
ORD000008507,SO-2022-0008507,CUST0002856,2022-12-19 16:24:54,delivered,mobile_app,mobile,GBP,Electronics,3,1191.76,0.0,0.0,238.35,1430.11,FREESHIP,True,GB,United Kingdom,Liverpool,home_delivery,WH-GB-01,2022-12-25,2022-12-25,delivered,False,,instagram,social,new_arrivals
ORD000008298,SO-2022-0008298,CUST0002789,2022-12-20 02:26:59,delivered,web,mobile,EUR,Electronics,5,964.31,0.0,0.0,183.22,1147.53,,False,DE,Germany,Leipzig,pickup_point,WH-DE-01,2022-12-26,2022-12-26,delivered,False,,google,cpc,retargeting
ORD000010538,SO-2022-0010538,CUST0003507,2022-12-21 01:44:05,delivered,marketplace,mobile,EUR,Home,2,370.84,0.0,0.0,70.46,441.3,,True,DE,Germany,Bremen,home_delivery,WH-DE-01,2022-12-26,2022-12-27,delivered,False,,google,shopping,new_arrivals
ORD000005960,SO-2022-0005960,CUST0002012,2022-12-21 02:22:40,delivered,web,mobile,GBP,Fashion,1,72.9,14.58,0.0,11.66,69.98,VIP20,False,GB,United Kingdom,Manchester,pickup_point,WH-GB-01,2022-12-24,2022-12-26,delivered,False,,instagram,social,holiday_push
ORD000005869,SO-2022-0005869,CUST0001990,2022-12-21 18:28:13,delivered,web,desktop,EUR,Books,1,41.97,4.2,5.41,9.5,52.68,WELCOME10,False,IT,Italy,Verona,home_delivery,WH-IT-01,2022-12-29,2022-12-29,delivered,False,,instagram,social,back_to_school
ORD000010539,SO-2022-0010539,CUST0003507,2022-12-21 21:03:43,delivered,web,desktop,EUR,Beauty,5,424.4,63.66,0.0,68.54,429.28,BUNDLE15,False,DE,Germany,Bremen,home_delivery,WH-DE-01,2022-12-26,2022-12-27,delivered,False,,direct,none,
ORD000006571,SO-2022-0006571,CUST0002185,2022-12-21 22:18:04,delivered,mobile_app,mobile,GBP,Books,4,179.57,8.98,0.0,34.12,204.71,RETARGET5,False,GB,United Kingdom,Manchester,home_delivery,WH-GB-01,2022-12-25,2022-12-26,delivered,False,,facebook,paid_social,retargeting
ORD000001368,SO-2022-0001368,CUST0000447,2022-12-21 23:01:53,delivered,marketplace,desktop,EUR,Electronics,2,896.75,0.0,0.0,197.28,1094.03,,False,IT,Italy,Bologna,pickup_point,WH-IT-01,2022-12-24,2022-12-24,delivered,False,,direct,none,
ORD000009436,SO-2022-0009436,CUST0003173,2022-12-23 06:03:08,returned,mobile_app,mobile,USD,Home,1,112.76,0.0,0.0,9.02,121.78,,False,US,United States,Los Angeles,home_delivery,WH-US-02,2022-12-28,2022-12-29,delivered_then_returned,True,damaged item,google,shopping,app_install
ORD000015743,SO-2022-0015743,CUST0005245,2022-12-23 12:04:02,delivered,web,desktop,USD,Books,2,156.0,31.2,0.0,9.98,134.78,VIP20,True,US,United States,Miami,home_delivery,WH-US-01,2022-12-28,2022-12-29,delivered,False,,partner_blog,referral,new_arrivals
ORD000006572,SO-2022-0006572,CUST0002185,2022-12-24 01:56:01,delivered,mobile_app,mobile,GBP,Electronics,5,1392.82,0.0,0.0,278.56,1671.38,,False,GB,United Kingdom,Manchester,home_delivery,WH-GB-01,2022-12-31,2022-12-31,delivered,False,,bing,organic,back_to_school
ORD000004889,SO-2022-0004889,CUST0001667,2022-12-25 19:44:58,delivered,web,mobile,EUR,Electronics,2,535.09,53.51,0.0,91.5,573.08,WELCOME10,False,DE,Germany,Hamburg,home_delivery,WH-DE-01,2022-12-31,2023-01-01,delivered,False,,direct,none,
ORD000012837,SO-2022-0012837,CUST0004277,2022-12-27 06:13:26,delivered,mobile_app,mobile,EUR,Grocery,1,53.37,5.34,6.74,10.41,65.18,WELCOME10,False,DE,Germany,Düsseldorf,home_delivery,WH-DE-01,2023-01-01,2023-01-01,delivered,False,,facebook,paid_social,new_arrivals
ORD000005968,SO-2022-0005968,CUST0002013,2022-12-27 15:52:46,delivered,web,mobile,EUR,Home,2,184.08,18.41,0.0,33.13,198.8,WELCOME10,False,FR,France,Lyon,home_delivery,WH-FR-01,2022-12-31,2022-12-31,delivered,False,,affiliate,affiliate,loyalty_reactivation
ORD000010540,SO-2022-0010540,CUST0003507,2022-12-27 16:25:41,delivered,marketplace,desktop,EUR,Home,4,221.86,0.0,0.0,42.15,264.01,,False,DE,Germany,Bremen,home_delivery,WH-DE-01,2023-01-01,2023-01-01,delivered,False,,affiliate,affiliate,back_to_school
ORD000010051,SO-2022-0010051,CUST0003380,2022-12-28 00:04:44,delivered,web,tablet,USD,Fashion,3,323.57,22.65,0.0,24.07,324.99,EMAIL7,True,US,United States,Atlanta,home_delivery,WH-US-01,2022-12-31,2023-01-01,delivered,False,,direct,none,
ORD000001850,SO-2022-0001850,CUST0000605,2022-12-28 01:38:17,delivered,mobile_app,mobile,EUR,Home,3,516.12,0.0,0.0,108.39,624.51,,True,ES,Spain,Granada,pickup_point,WH-ES-01,2023-01-02,2023-01-01,delivered,False,,bing,cpc,always_on_search
ORD000005012,SO-2022-0005012,CUST0001710,2022-12-29 02:03:53,delivered,web,tablet,EUR,Sports,3,166.8,25.02,0.0,28.36,170.14,BUNDLE15,True,FR,France,Nantes,home_delivery,WH-FR-01,2023-01-02,2023-01-02,delivered,False,,youtube,video,retargeting
ORD000007029,SO-2022-0007029,CUST0002347,2022-12-29 10:39:31,delivered,mobile_app,mobile,USD,Sports,1,300.0,0.0,0.0,24.0,324.0,,True,US,United States,Atlanta,home_delivery,WH-US-02,2023-01-05,2023-01-06,delivered,False,,affiliate,affiliate,new_arrivals
ORD000002045,SO-2022-0002045,CUST0000670,2022-12-29 22:18:05,delivered,web,mobile,EUR,Electronics,5,2519.81,0.0,0.0,478.76,2998.57,,True,DE,Germany,Düsseldorf,pickup_point,WH-DE-01,2023-01-05,2023-01-05,delivered,False,,direct,none,
ORD000014229,SO-2022-0014229,CUST0004760,2022-12-30 22:10:05,delivered,web,desktop,EUR,Electronics,1,780.0,0.0,0.0,163.8,943.8,,False,ES,Spain,Granada,home_delivery,WH-ES-01,2023-01-04,2023-01-06,delivered,False,,newsletter,email,summer_sale
ORD000002763,SO-2023-0002763,CUST0000920,2023-01-01 00:50:56,delivered,mobile_app,mobile,EUR,Electronics,1,745.26,111.79,0.0,133.03,766.5,BUNDLE15,False,NL,Netherlands,The Hague,home_delivery,WH-NL-01,2023-01-05,2023-01-06,delivered,False,,tiktok,social,loyalty_reactivation
ORD000013202,SO-2023-0013202,CUST0004405,2023-01-02 19:54:59,delivered,web,tablet,USD,Sports,3,344.57,0.0,0.0,27.57,372.14,,True,US,United States,Chicago,home_delivery,WH-US-02,2023-01-07,2023-01-06,delivered,False,,direct,none,
ORD000014193,SO-2023-0014193,CUST0004745,2023-01-02 20:54:20,delivered,mobile_app,mobile,CAD,Home,1,76.76,0.0,0.0,9.98,86.74,,True,CA,Canada,Winnipeg,home_delivery,WH-CA-01,2023-01-05,2023-01-05,delivered,False,,facebook,social,new_arrivals
ORD000011434,SO-2023-0011434,CUST0003802,2023-01-03 08:02:27,delivered,web,desktop,EUR,Sports,6,873.94,87.39,0.0,149.44,935.99,WELCOME10,True,DE,Germany,Berlin,home_delivery,WH-DE-01,2023-01-07,2023-01-07,delivered,False,,google,organic,retargeting
ORD000003671,SO-2023-0003671,CUST0001224,2023-01-04 00:06:23,delivered,web,mobile,EUR,Home,1,80.48,0.0,0.0,16.1,96.58,,True,FR,France,Paris,home_delivery,WH-FR-02,2023-01-09,2023-01-09,delivered,False,,affiliate,affiliate,retargeting
ORD000000317,SO-2023-0000317,CUST0000088,2023-01-05 23:41:51,returned,mobile_app,mobile,EUR,Electronics,1,196.45,0.0,0.0,41.25,237.7,,False,NL,Netherlands,Maastricht,home_delivery,WH-NL-01,2023-01-08,2023-01-09,delivered_then_returned,True,late delivery,google,organic,summer_sale
ORD000009437,SO-2023-0009437,CUST0003173,2023-01-06 01:03:15,delivered,web,mobile,USD,Electronics,2,865.98,0.0,0.0,69.28,935.26,FREESHIP,False,US,United States,Los Angeles,home_delivery,WH-US-02,2023-01-09,2023-01-09,delivered,False,,google,organic,summer_sale
ORD000010395,SO-2023-0010395,CUST0003469,2023-01-06 02:53:20,delivered,web,mobile,GBP,Grocery,1,56.46,2.82,5.98,11.92,71.54,RETARGET5,True,GB,United Kingdom,Glasgow,home_delivery,WH-GB-01,2023-01-12,2023-01-15,delivered,False,,google,cpc,retargeting
ORD000010592,SO-2023-0010592,CUST0003525,2023-01-06 19:23:09,delivered,mobile_app,tablet,CAD,Home,2,244.5,36.67,0.0,27.02,234.85,SPRING15,True,CA,Canada,Ottawa,home_delivery,WH-CA-01,2023-01-09,2023-01-09,delivered,False,,newsletter,email,always_on_search
ORD000008558,SO-2023-0008558,CUST0002870,2023-01-07 05:08:18,delivered,web,mobile,EUR,Electronics,2,674.04,80.88,0.0,124.56,717.72,SUMMER12,True,NL,Netherlands,Eindhoven,home_delivery,WH-NL-01,2023-01-11,2023-01-11,delivered,False,,direct,none,
ORD000007612,SO-2023-0007612,CUST0002554,2023-01-07 14:25:48,delivered,web,mobile,EUR,Electronics,2,1031.64,123.8,0.0,181.57,1089.41,SUMMER12,True,FR,France,Lyon,pickup_point,WH-FR-01,2023-01-13,2023-01-12,delivered,False,,google,organic,always_on_search
ORD000001088,SO-2023-0001088,CUST0000354,2023-01-07 23:26:08,delivered,mobile_app,mobile,USD,Home,2,327.03,22.89,0.0,24.33,328.47,EMAIL7,True,US,United States,Seattle,pickup_point,WH-US-02,2023-01-12,2023-01-12,delivered,False,,newsletter,email,back_to_school
ORD000003429,SO-2023-0003429,CUST0001140,2023-01-08 16:19:18,delivered,web,mobile,USD,Grocery,2,153.74,23.06,0.0,10.45,141.13,SPRING15,True,US,United States,San Francisco,pickup_point,WH-US-01,2023-01-12,2023-01-12,delivered,False,,newsletter,email,brand_awareness
ORD000010785,SO-2023-0010785,CUST0003594,2023-01-08 19:04:54,cancelled,web,mobile,EUR,Books,3,65.77,9.87,5.16,11.6,72.66,SPRING15,False,DE,Germany,Dresden,home_delivery,WH-DE-01,,,cancelled,False,,google,shopping,loyalty_reactivation
ORD000010440,SO-2023-0010440,CUST0003480,2023-01-09 03:27:05,delivered,web,mobile,EUR,Home,2,287.66,0.0,0.0,57.53,345.19,,True,FR,France,Marseille,home_delivery,WH-FR-02,2023-01-11,2023-01-11,delivered,False,,affiliate,affiliate,always_on_search
ORD000006268,SO-2023-0006268,CUST0002093,2023-01-09 03:39:24,delivered,web,mobile,USD,Fashion,3,345.21,69.04,0.0,22.09,298.26,VIP20,True,US,United States,Los Angeles,home_delivery,WH-US-01,2023-01-15,2023-01-15,delivered,False,,bing,organic,always_on_search
ORD000008508,SO-2023-0008508,CUST0002856,2023-01-10 21:18:04,delivered,web,mobile,GBP,Fashion,4,181.86,0.0,0.0,36.37,218.23,,False,GB,United Kingdom,Liverpool,store_pickup,WH-GB-01,2023-01-12,2023-01-12,delivered,False,,tiktok,paid_social,black_friday
ORD000011518,SO-2023-0011518,CUST0003823,2023-01-12 01:29:40,delivered,marketplace,desktop,EUR,Fashion,2,134.35,0.0,0.0,26.87,161.22,,True,FR,France,Toulouse,home_delivery,WH-FR-02,2023-01-14,2023-01-14,delivered,False,,instagram,social,always_on_search
ORD000014152,SO-2023-0014152,CUST0004727,2023-01-12 21:46:11,delivered,web,mobile,USD,Books,4,110.8,7.76,0.0,8.24,111.28,EMAIL7,True,US,United States,Chicago,home_delivery,WH-US-01,2023-01-14,2023-01-14,delivered,False,,partner_blog,referral,holiday_push
ORD000003734,SO-2023-0003734,CUST0001250,2023-01-14 16:05:12,delivered,web,mobile,EUR,Home,3,413.42,0.0,0.0,86.82,500.24,,True,ES,Spain,Alicante,home_delivery,WH-ES-01,2023-01-17,2023-01-17,delivered,False,,instagram,paid_social,always_on_search
ORD000010608,SO-2023-0010608,CUST0003529,2023-01-14 22:21:59,delivered,web,desktop,EUR,Grocery,2,214.35,32.15,0.0,36.44,218.64,SPRING15,True,FR,France,Paris,home_delivery,WH-FR-01,2023-01-19,2023-01-19,delivered,False,,google,shopping,summer_sale
ORD000010186,SO-2023-0010186,CUST0003413,2023-01-15 05:06:54,delivered,web,mobile,USD,Electronics,2,425.37,0.0,0.0,34.03,459.4,,True,US,United States,Boston,home_delivery,WH-US-02,2023-01-19,2023-01-19,delivered,False,,facebook,social,new_arrivals
ORD000002046,SO-2023-0002046,CUST0000670,2023-01-15 14:41:54,delivered,web,desktop,EUR,Electronics,3,687.62,34.38,0.0,124.12,777.36,RETARGET5,False,DE,Germany,Düsseldorf,home_delivery,WH-DE-01,2023-01-19,2023-01-19,delivered,False,,partner_blog,referral,app_install
ORD000005013,SO-2023-0005013,CUST0001710,2023-01-15 21:13:14,delivered,web,desktop,EUR,Beauty,6,511.03,0.0,0.0,102.21,613.24,,False,FR,France,Nantes,home_delivery,WH-FR-01,2023-01-19,2023-01-22,delivered,False,,google,shopping,black_friday
ORD000006037,SO-2023-0006037,CUST0002036,2023-01-16 12:22:41,delivered,web,mobile,USD,Beauty,1,108.0,0.0,0.0,8.64,116.64,,True,US,United States,New York,home_delivery,WH-US-02,2023-01-23,2023-01-24,delivered,False,,direct,none,
ORD000012756,SO-2023-0012756,CUST0004261,2023-01-17 10:06:16,cancelled,web,mobile,EUR,Beauty,2,160.88,32.18,0.0,25.74,154.44,VIP20,True,FR,France,Nantes,home_delivery,WH-FR-02,,,cancelled,False,,partner_blog,referral,app_install
