ticket_id,customer_id,order_id,ticket_created_at,first_response_at,resolved_at,ticket_channel,ticket_category,ticket_subcategory,priority,ticket_status,assigned_agent_id,csat_score,resolution_type,refund_requested_flag,refund_approved_flag,sla_breached_flag,escalated_flag,issue_summary
TCK000001813,CUST0003719,ORD000011182,2023-08-22 03:48:18,2023-08-22 06:56:18,2023-08-23 09:56:18,email,Promotion,cashback question,high,resolved,AGT029,4.0,partial refund,False,False,True,False,Promotion - cashback question
TCK000001819,CUST0004293,ORD000012880,2023-08-30 11:52:25,2023-08-30 12:38:25,2023-08-31 00:38:25,web_form,Delivery,missing package,urgent,resolved,AGT056,5.0,information provided,False,False,True,True,Delivery - missing package
TCK000002247,CUST0000058,ORD000000225,2023-08-30 19:24:04,2023-08-31 03:11:04,2023-09-01 08:11:04,email,Refund & Return,exchange request,medium,closed,AGT017,4.0,refund issued,True,True,False,False,Refund & Return - exchange request
TCK000001328,CUST0003603,ORD000010815,2023-09-03 15:37:40,2023-09-04 03:03:40,2023-09-07 01:03:40,phone,Payment,payment confirmation,low,resolved,AGT015,3.0,information provided,False,False,False,False,Payment - payment confirmation
TCK000000802,CUST0003413,ORD000010188,2023-09-04 11:27:33,2023-09-04 17:55:33,2023-09-09 07:55:33,email,Delivery,tracking issue,low,resolved,AGT039,3.0,replacement sent,False,False,False,False,Delivery - tracking issue
TCK000001136,CUST0000279,ORD000000916,2023-09-06 00:37:23,2023-09-06 07:47:23,2023-09-09 05:47:23,web_form,Refund & Return,exchange request,medium,resolved,AGT015,4.0,technical fix deployed,False,False,False,True,Refund & Return - exchange request
TCK000002129,CUST0002071,ORD000006184,2023-09-06 18:41:42,2023-09-06 20:13:42,2023-09-08 01:13:42,chat,Technical,website performance,high,closed,AGT058,4.0,information provided,False,False,False,False,Technical - website performance
TCK000000862,CUST0000277,ORD000000907,2023-09-09 04:09:07,2023-09-09 15:14:07,2023-09-10 09:14:07,email,Account,marketing preferences,medium,resolved,AGT028,3.0,account reset,False,False,True,False,Account - marketing preferences
TCK000000413,CUST0001007,ORD000003014,2023-09-13 15:34:49,2023-09-14 01:39:49,2023-09-15 15:39:49,phone,Payment,payment confirmation,medium,resolved,AGT022,4.0,partial refund,True,False,True,False,Payment - payment confirmation
TCK000001943,CUST0004848,ORD000014485,2023-09-14 17:42:14,2023-09-14 23:04:14,2023-09-17 02:04:14,social,Delivery,tracking issue,medium,resolved,AGT006,2.0,information provided,False,False,False,False,Delivery - tracking issue
TCK000001085,CUST0001655,ORD000004848,2023-09-16 10:46:33,2023-09-16 16:16:33,2023-09-18 10:16:33,social,Delivery,late delivery,low,closed,AGT058,4.0,technical fix deployed,False,False,False,False,Delivery - late delivery
TCK000000497,CUST0002695,ORD000008047,2023-09-17 21:42:44,2023-09-18 03:08:44,2023-09-20 23:08:44,email,Product Quality,missing accessory,medium,closed,AGT014,5.0,partial refund,True,False,False,False,Product Quality - missing accessory
TCK000001512,CUST0004626,ORD000013871,2023-09-19 19:27:38,2023-09-20 00:01:38,2023-09-21 10:01:38,web_form,Product Quality,missing accessory,medium,closed,AGT056,5.0,coupon granted,False,False,False,False,Product Quality - missing accessory
TCK000001267,CUST0000253,ORD000000822,2023-09-21 12:31:03,2023-09-21 13:58:03,2023-09-22 12:58:03,web_form,Payment,refund not received,high,resolved,AGT057,5.0,no action required,True,False,False,False,Payment - refund not received
TCK000002198,CUST0004502,ORD000013490,2023-09-22 05:51:58,2023-09-22 08:30:58,2023-09-24 20:30:58,email,Product Quality,defective product,medium,resolved,AGT039,5.0,coupon granted,True,True,False,False,Product Quality - defective product
TCK000002017,CUST0004434,ORD000013287,2023-09-23 09:21:12,2023-09-23 18:50:12,2023-09-26 04:50:12,web_form,Delivery,late delivery,medium,closed,AGT050,2.0,information provided,False,False,True,False,Delivery - late delivery
TCK000000818,CUST0003619,ORD000010874,2023-09-23 11:03:02,2023-09-23 13:52:02,2023-09-24 03:52:02,email,Product Quality,missing accessory,high,resolved,AGT014,3.0,information provided,True,False,True,True,Product Quality - missing accessory
TCK000001563,CUST0002266,ORD000006798,2023-09-25 17:36:40,2023-09-26 12:58:40,2023-09-26 22:58:40,chat,Product Quality,defective product,low,resolved,AGT021,4.0,coupon granted,True,True,False,False,Product Quality - defective product
TCK000000602,CUST0000458,ORD000001414,2023-09-26 18:34:48,2023-09-26 21:30:48,2023-09-27 17:30:48,chat,Refund & Return,return label,high,resolved,AGT057,2.0,account reset,False,False,True,False,Refund & Return - return label
TCK000000550,CUST0004069,ORD000012189,2023-10-06 03:49:07,2023-10-06 10:24:07,2023-10-08 22:24:07,web_form,Promotion,cashback question,medium,resolved,AGT013,3.0,replacement sent,False,False,False,False,Promotion - cashback question
TCK000002111,CUST0004782,ORD000014289,2023-10-09 22:55:09,2023-10-10 00:54:09,2023-10-11 00:54:09,email,Refund & Return,refund delay,high,resolved,AGT021,4.0,coupon granted,True,True,False,False,Refund & Return - refund delay
TCK000001087,CUST0001995,ORD000005887,2023-10-11 10:47:09,2023-10-11 17:30:09,2023-10-13 20:30:09,social,Payment,refund not received,medium,closed,AGT040,2.0,technical fix deployed,False,False,False,False,Payment - refund not received
TCK000000433,CUST0002820,ORD000008410,2023-10-12 22:51:43,2023-10-12 23:51:43,2023-10-14 03:51:43,chat,Refund & Return,return label,high,resolved,AGT007,4.0,partial refund,True,True,False,False,Refund & Return - return label
TCK000000084,CUST0004379,ORD000013115,2023-10-13 04:46:51,2023-10-13 08:53:51,2023-10-13 13:53:51,chat,Refund & Return,refund delay,medium,closed,AGT008,4.0,replacement sent,True,True,False,False,Refund & Return - refund delay
TCK000001044,CUST0004276,ORD000012824,2023-10-13 23:25:36,2023-10-14 09:54:36,2023-10-16 13:54:36,email,Delivery,damaged parcel,low,resolved,AGT036,3.0,partial refund,False,False,False,False,Delivery - damaged parcel
TCK000000662,CUST0004348,ORD000013037,2023-10-14 04:38:03,2023-10-14 07:29:03,2023-10-14 09:29:03,web_form,Product Quality,size issue,high,resolved,AGT038,3.0,partial refund,False,False,True,False,Product Quality - size issue
TCK000002055,CUST0002269,ORD000006813,2023-10-15 03:00:03,2023-10-15 13:31:03,2023-10-17 13:31:03,web_form,Payment,duplicate charge,medium,resolved,AGT053,3.0,partial refund,False,False,True,False,Payment - duplicate charge
TCK000001457,CUST0003087,ORD000009146,2023-10-16 04:04:52,2023-10-16 18:19:52,2023-10-18 00:19:52,email,Account,loyalty points,low,closed,AGT030,3.0,technical fix deployed,False,False,False,False,Account - loyalty points
TCK000002361,CUST0004397,ORD000013185,2023-10-16 19:05:29,2023-10-17 04:13:29,2023-10-19 21:13:29,web_form,Product Quality,missing accessory,medium,resolved,AGT047,4.0,refund issued,False,False,True,False,Product Quality - missing accessory
TCK000000930,CUST0003648,ORD000010932,2023-10-17 21:40:52,2023-10-18 05:24:52,2023-10-20 01:24:52,chat,Refund & Return,wrong item returned,medium,resolved,AGT018,4.0,technical fix deployed,True,True,False,False,Refund & Return - wrong item returned
TCK000000065,CUST0004571,ORD000013669,2023-10-19 06:34:58,2023-10-19 17:02:58,2023-10-20 17:02:58,phone,Delivery,late delivery,medium,resolved,AGT008,2.0,coupon granted,False,False,True,False,Delivery - late delivery
TCK000001594,CUST0002032,ORD000006027,2023-10-20 11:10:18,2023-10-20 14:46:18,2023-10-21 07:46:18,email,Payment,duplicate charge,high,resolved,AGT045,4.0,technical fix deployed,True,True,True,False,Payment - duplicate charge
TCK000001985,CUST0004270,ORD000012798,2023-10-21 04:14:48,2023-10-21 07:41:48,2023-10-22 15:41:48,email,Refund & Return,refund delay,high,resolved,AGT032,4.0,account reset,False,False,True,False,Refund & Return - refund delay
TCK000001268,CUST0002783,ORD000008279,2023-10-22 19:41:04,2023-10-22 23:23:04,2023-10-23 03:23:04,web_form,Refund & Return,return label,high,resolved,AGT021,3.0,technical fix deployed,True,True,True,False,Refund & Return - return label
TCK000002330,CUST0002398,ORD000007193,2023-10-23 18:53:58,2023-10-23 20:15:58,2023-10-25 05:15:58,email,Refund & Return,return label,high,resolved,AGT003,4.0,coupon granted,True,False,False,False,Refund & Return - return label
TCK000001722,CUST0000970,ORD000002896,2023-10-24 20:40:33,2023-10-25 06:44:33,2023-10-25 16:44:33,email,Account,address update,medium,closed,AGT023,3.0,refund issued,False,False,True,False,Account - address update
TCK000000122,CUST0000564,ORD000001731,2023-10-26 04:31:25,2023-10-26 11:38:25,2023-10-27 14:38:25,phone,Refund & Return,wrong item returned,medium,resolved,AGT057,5.0,information provided,False,False,False,False,Refund & Return - wrong item returned
TCK000002314,CUST0003413,ORD000010189,2023-10-28 20:07:44,2023-10-28 22:20:44,2023-10-30 12:20:44,phone,Payment,payment confirmation,medium,closed,AGT014,4.0,coupon granted,False,False,False,False,Payment - payment confirmation
TCK000000913,CUST0004745,ORD000014196,2023-10-31 18:20:29,2023-10-31 20:10:29,2023-11-02 08:10:29,email,Delivery,late delivery,high,resolved,AGT007,4.0,partial refund,False,False,False,False,Delivery - late delivery
TCK000001849,CUST0000931,ORD000002801,2023-10-31 22:34:32,2023-11-01 19:05:32,2023-11-04 12:05:32,phone,Payment,refund not received,low,resolved,AGT052,4.0,technical fix deployed,True,True,False,False,Payment - refund not received
TCK000001390,CUST0001493,ORD000004369,2023-11-01 05:40:05,2023-11-01 15:32:05,2023-11-02 10:32:05,chat,Refund & Return,exchange request,medium,resolved,AGT060,3.0,information provided,True,True,True,False,Refund & Return - exchange request
TCK000000012,CUST0000101,ORD000000358,2023-11-01 09:41:44,2023-11-01 12:03:44,2023-11-02 14:03:44,web_form,Refund & Return,wrong item returned,high,resolved,AGT016,3.0,coupon granted,False,False,True,False,Refund & Return - wrong item returned
TCK000001482,CUST0002488,ORD000007455,2023-11-01 17:23:11,2023-11-02 01:02:11,2023-11-06 16:02:11,web_form,Refund & Return,exchange request,low,resolved,AGT049,5.0,refund issued,True,True,False,False,Refund & Return - exchange request
TCK000000571,CUST0003203,ORD000009530,2023-11-03 01:31:11,2023-11-03 01:50:11,2023-11-03 14:50:11,phone,Refund & Return,wrong item returned,urgent,closed,AGT056,5.0,refund issued,True,True,False,False,Refund & Return - wrong item returned
TCK000000450,CUST0003770,ORD000011352,2023-11-03 02:06:18,2023-11-03 04:31:18,2023-11-03 16:31:18,social,Promotion,cashback question,medium,closed,AGT030,5.0,coupon granted,False,False,False,False,Promotion - cashback question
TCK000002110,CUST0001269,ORD000003779,2023-11-05 20:14:44,2023-11-06 05:53:44,2023-11-06 12:53:44,chat,Payment,payment confirmation,medium,resolved,AGT011,3.0,refund issued,False,False,True,False,Payment - payment confirmation
TCK000001279,CUST0000201,ORD000000640,2023-11-09 04:10:22,2023-11-09 05:04:22,2023-11-09 17:04:22,chat,Payment,card declined,high,closed,AGT050,4.0,no action required,False,False,False,False,Payment - card declined
TCK000001187,CUST0002471,ORD000007400,2023-11-09 20:05:27,2023-11-10 03:09:27,2023-11-13 03:09:27,social,Payment,duplicate charge,medium,resolved,AGT038,3.0,refund issued,True,False,False,False,Payment - duplicate charge
TCK000001037,CUST0000111,ORD000000394,2023-11-10 11:37:20,2023-11-10 16:20:20,2023-11-10 21:20:20,chat,Delivery,missing package,medium,resolved,AGT001,4.0,technical fix deployed,False,False,False,False,Delivery - missing package
TCK000001249,CUST0000493,ORD000001508,2023-11-11 13:51:17,2023-11-12 08:40:17,2023-11-15 11:40:17,chat,Account,marketing preferences,low,closed,AGT055,4.0,refund issued,False,False,False,False,Account - marketing preferences
TCK000001644,CUST0002419,ORD000007261,2023-11-12 16:49:28,2023-11-12 18:22:28,2023-11-14 01:22:28,social,Payment,duplicate charge,high,resolved,AGT016,5.0,information provided,False,False,False,False,Payment - duplicate charge
TCK000001828,CUST0004960,ORD000014820,2023-11-12 20:30:33,2023-11-12 21:54:33,2023-11-13 13:54:33,chat,Delivery,damaged parcel,medium,closed,AGT037,5.0,information provided,False,False,False,False,Delivery - damaged parcel
TCK000000797,CUST0001606,ORD000004696,2023-11-13 10:59:11,2023-11-13 11:47:11,2023-11-14 04:47:11,email,Delivery,late delivery,medium,resolved,AGT045,4.0,no action required,False,False,False,False,Delivery - late delivery
TCK000001383,CUST0003558,ORD000010679,2023-11-13 20:53:00,2023-11-14 16:13:00,2023-11-19 03:13:00,email,Delivery,damaged parcel,low,closed,AGT001,4.0,coupon granted,False,False,False,False,Delivery - damaged parcel
TCK000002362,CUST0001224,ORD000003673,2023-11-13 21:48:50,2023-11-13 23:44:50,2023-11-14 10:44:50,phone,Refund & Return,exchange request,high,resolved,AGT055,4.0,information provided,True,False,False,False,Refund & Return - exchange request
TCK000000461,CUST0000714,ORD000002168,2023-11-13 22:27:17,2023-11-14 00:16:17,2023-11-14 03:16:17,web_form,Payment,duplicate charge,high,resolved,AGT017,4.0,no action required,True,True,False,False,Payment - duplicate charge
TCK000000713,CUST0000771,ORD000002315,2023-11-14 01:21:35,2023-11-14 03:40:35,2023-11-17 01:40:35,web_form,Account,loyalty points,medium,closed,AGT028,4.0,coupon granted,False,False,False,False,Account - loyalty points
TCK000001065,CUST0000478,ORD000001470,2023-11-15 19:46:00,2023-11-16 00:37:00,2023-11-18 21:37:00,chat,Refund & Return,return label,medium,resolved,AGT024,4.0,information provided,False,False,False,False,Refund & Return - return label
TCK000002401,CUST0000393,ORD000001219,2023-11-15 21:25:56,2023-11-16 00:16:56,2023-11-18 16:16:56,web_form,Product Quality,size issue,medium,resolved,AGT046,5.0,technical fix deployed,True,True,False,False,Product Quality - size issue
TCK000000600,CUST0004396,ORD000013176,2023-11-16 17:43:34,2023-11-16 18:58:34,2023-11-17 01:58:34,web_form,Delivery,damaged parcel,high,resolved,AGT009,5.0,no action required,False,False,False,True,Delivery - damaged parcel
TCK000000061,CUST0005203,ORD000015611,2023-11-17 16:10:57,2023-11-17 18:09:57,2023-11-18 14:09:57,chat,Payment,card declined,high,resolved,AGT043,4.0,coupon granted,True,False,False,False,Payment - card declined
TCK000001653,CUST0003289,ORD000009764,2023-11-19 18:44:40,2023-11-19 23:21:40,2023-11-21 17:21:40,chat,Payment,payment confirmation,medium,resolved,AGT033,4.0,account reset,False,False,False,False,Payment - payment confirmation
TCK000002451,CUST0001828,ORD000005391,2023-11-21 18:59:02,2023-11-21 19:07:02,2023-11-22 12:07:02,social,Product Quality,missing accessory,urgent,resolved,AGT060,4.0,replacement sent,False,False,False,False,Product Quality - missing accessory
TCK000002343,CUST0001123,ORD000003374,2023-11-24 11:56:13,2023-11-24 17:36:13,2023-11-25 00:36:13,web_form,Promotion,cashback question,medium,resolved,AGT054,4.0,partial refund,False,False,False,False,Promotion - cashback question
TCK000002387,CUST0000037,ORD000000155,2023-11-26 18:26:17,2023-11-26 23:19:17,2023-11-29 05:19:17,chat,Refund & Return,exchange request,low,closed,AGT030,4.0,information provided,False,False,False,False,Refund & Return - exchange request
TCK000001909,CUST0000382,ORD000001172,2023-11-27 08:08:16,2023-11-27 17:45:16,2023-11-30 14:45:16,email,Refund & Return,refund delay,medium,resolved,AGT037,3.0,account reset,True,True,True,False,Refund & Return - refund delay
TCK000001940,CUST0001752,ORD000005133,2023-11-27 15:58:48,2023-11-27 17:40:48,2023-11-28 00:40:48,chat,Payment,refund not received,high,resolved,AGT025,3.0,account reset,False,False,False,False,Payment - refund not received
TCK000001069,CUST0000022,ORD000000065,2023-11-29 00:59:09,2023-11-29 09:58:09,2023-12-02 01:58:09,phone,Payment,payment confirmation,medium,resolved,AGT021,3.0,information provided,True,True,True,False,Payment - payment confirmation
TCK000001475,CUST0005049,ORD000015099,2023-12-01 14:46:47,2023-12-01 22:48:47,2023-12-04 12:48:47,web_form,Product Quality,size issue,medium,resolved,AGT057,3.0,coupon granted,False,False,True,True,Product Quality - size issue
TCK000000805,CUST0002521,ORD000007536,2023-12-03 05:08:13,2023-12-03 07:01:13,2023-12-04 05:01:13,email,Promotion,coupon not working,high,resolved,AGT047,5.0,partial refund,False,False,False,False,Promotion - coupon not working
TCK000000717,CUST0005031,ORD000015038,2023-12-05 02:46:30,2023-12-05 06:20:30,2023-12-05 18:20:30,phone,Promotion,price discrepancy,high,resolved,AGT038,4.0,no action required,False,False,True,True,Promotion - price discrepancy
TCK000001515,CUST0003021,ORD000008976,2023-12-05 15:23:07,2023-12-06 02:31:07,2023-12-06 14:31:07,phone,Delivery,damaged parcel,medium,resolved,AGT009,3.0,technical fix deployed,False,False,True,False,Delivery - damaged parcel
TCK000001815,CUST0000715,ORD000002173,2023-12-08 21:02:07,2023-12-08 21:47:07,2023-12-10 03:47:07,web_form,Delivery,tracking issue,high,resolved,AGT005,5.0,account reset,False,False,False,False,Delivery - tracking issue
TCK000002131,CUST0001732,ORD000005069,2023-12-11 00:08:13,2023-12-11 10:24:13,2023-12-12 04:24:13,web_form,Delivery,missing package,medium,closed,AGT034,5.0,refund issued,False,False,True,False,Delivery - missing package
TCK000000590,CUST0002993,ORD000008884,2023-12-15 00:09:43,2023-12-15 04:25:43,2023-12-19 09:25:43,email,Technical,login issue,low,closed,AGT050,5.0,refund issued,False,False,False,False,Technical - login issue
